collected_at,lot_name,free_spaces,occupancy_pct
2026-02-11 21:10:26.543183+00,big_springs_1,181,63.06
2026-02-11 21:05:22.067057+00,lot_50,155,62.47
2026-02-11 21:05:21.967682+00,lot_32,24,90.7
2026-02-11 21:05:21.866541+00,lot_30,143,93.33
2026-02-11 21:05:21.766636+00,lot_26,190,56.42
2026-02-11 21:05:21.665534+00,lot_24,37,90.89
2026-02-11 21:05:21.564327+00,lot_6,0,100
2026-02-11 21:05:21.463087+00,big_springs_2,350,66.92
2026-02-11 21:05:21.291882+00,big_springs_1,183,62.65
2026-02-11 21:00:24.29457+00,lot_50,157,61.99
2026-02-11 21:00:24.195315+00,lot_32,21,91.86
2026-02-11 21:00:24.096074+00,lot_30,134,93.75
2026-02-11 21:00:23.996693+00,lot_26,189,56.65
2026-02-11 21:00:23.898539+00,lot_24,41,89.9
2026-02-11 21:00:23.798982+00,lot_6,0,100
2026-02-11 21:00:23.699162+00,big_springs_2,354,66.54
2026-02-11 21:00:23.549821+00,big_springs_1,182,62.86
2026-02-11 20:55:24.065908+00,lot_50,160,61.26
2026-02-11 20:55:23.956098+00,lot_32,22,91.47
2026-02-11 20:55:23.845956+00,lot_30,136,93.65
2026-02-11 20:55:23.734927+00,lot_26,191,56.19
2026-02-11 20:55:23.62442+00,lot_24,41,89.9
2026-02-11 20:55:23.513632+00,lot_6,0,100
2026-02-11 20:55:23.403492+00,big_springs_2,355,66.45
2026-02-11 20:55:23.22574+00,big_springs_1,179,63.47
2026-02-11 20:50:19.863795+00,lot_50,164,60.29
2026-02-11 20:50:19.764558+00,lot_32,22,91.47
2026-02-11 20:50:19.665299+00,lot_30,144,93.28
2026-02-11 20:50:19.56579+00,lot_26,191,56.19
2026-02-11 20:50:19.466294+00,lot_24,37,90.89
2026-02-11 20:50:19.363733+00,lot_6,0,100
2026-02-11 20:50:19.263384+00,big_springs_2,356,66.35
2026-02-11 20:50:19.114209+00,big_springs_1,179,63.47
2026-02-11 20:45:20.910742+00,lot_50,164,60.29
2026-02-11 20:45:20.812736+00,lot_32,24,90.7
2026-02-11 20:45:20.713455+00,lot_30,161,92.49
2026-02-11 20:45:20.613884+00,lot_26,188,56.88
2026-02-11 20:45:20.514617+00,lot_24,37,90.89
2026-02-11 20:45:20.416353+00,lot_6,2,99.48
2026-02-11 20:45:20.316691+00,big_springs_2,364,65.6
2026-02-11 20:45:20.166173+00,big_springs_1,177,63.88
2026-02-11 20:40:49.743156+00,lot_50,167,59.56
2026-02-11 20:40:49.641454+00,lot_32,25,90.31
2026-02-11 20:40:49.538828+00,lot_30,174,91.88
2026-02-11 20:40:49.437987+00,lot_26,194,55.5
2026-02-11 20:40:49.336559+00,lot_24,40,90.15
2026-02-11 20:40:49.236007+00,lot_6,4,98.97
2026-02-11 20:40:49.134541+00,big_springs_2,371,64.93
2026-02-11 20:40:48.979633+00,big_springs_1,175,64.29
2026-02-11 20:35:32.009373+00,lot_50,167,59.56
2026-02-11 20:35:31.910702+00,lot_32,25,90.31
2026-02-11 20:35:31.810625+00,lot_30,163,92.39
2026-02-11 20:35:31.710255+00,lot_26,195,55.28
2026-02-11 20:35:31.610955+00,lot_24,40,90.15
2026-02-11 20:35:31.511835+00,lot_6,5,98.71
2026-02-11 20:35:31.411752+00,big_springs_2,382,63.89
2026-02-11 20:35:31.257504+00,big_springs_1,172,64.9
2026-02-11 20:30:21.952372+00,lot_50,169,59.08
2026-02-11 20:30:21.852621+00,lot_32,25,90.31
2026-02-11 20:30:21.7521+00,lot_30,145,93.23
2026-02-11 20:30:21.650809+00,lot_26,197,54.82
2026-02-11 20:30:21.549152+00,lot_24,37,90.89
2026-02-11 20:30:21.448966+00,lot_6,6,98.45
2026-02-11 20:30:21.348785+00,big_springs_2,381,63.99
2026-02-11 20:30:21.19594+00,big_springs_1,173,64.69
2026-02-11 20:25:21.815282+00,lot_50,171,58.6
2026-02-11 20:25:21.716788+00,lot_32,21,91.86
2026-02-11 20:25:21.617716+00,lot_30,153,92.86
2026-02-11 20:25:21.518717+00,lot_26,196,55.05
2026-02-11 20:25:21.418614+00,lot_24,40,90.15
2026-02-11 20:25:21.319261+00,lot_6,0,100
2026-02-11 20:25:21.220593+00,big_springs_2,386,63.52
2026-02-11 20:25:21.062308+00,big_springs_1,172,64.9
2026-02-11 20:20:23.834402+00,lot_50,173,58.11
2026-02-11 20:20:23.725304+00,lot_32,22,91.47
2026-02-11 20:20:23.61774+00,lot_30,150,93
2026-02-11 20:20:23.508664+00,lot_26,195,55.28
2026-02-11 20:20:23.400993+00,lot_24,42,89.66
2026-02-11 20:20:23.29158+00,lot_6,0,100
2026-02-11 20:20:23.181984+00,big_springs_2,388,63.33
2026-02-11 20:20:23.017548+00,big_springs_1,172,64.9
2026-02-11 20:15:29.671952+00,lot_50,177,57.14
2026-02-11 20:15:29.560695+00,lot_32,24,90.7
2026-02-11 20:15:29.448529+00,lot_30,162,92.44
2026-02-11 20:15:29.338314+00,lot_26,195,55.28
2026-02-11 20:15:29.226878+00,lot_24,41,89.9
2026-02-11 20:15:29.11551+00,lot_6,0,100
2026-02-11 20:15:29.005076+00,big_springs_2,389,63.23
2026-02-11 20:15:28.837588+00,big_springs_1,172,64.9
2026-02-11 20:10:46.85358+00,lot_50,179,56.66
2026-02-11 20:10:46.753969+00,lot_32,20,92.25
2026-02-11 20:10:46.652652+00,lot_30,188,91.23
2026-02-11 20:10:46.550399+00,lot_26,194,55.5
2026-02-11 20:10:46.448573+00,lot_24,43,89.41
2026-02-11 20:10:46.346775+00,lot_6,0,100
2026-02-11 20:10:46.244854+00,big_springs_2,391,63.04
2026-02-11 20:10:46.085788+00,big_springs_1,170,65.31
2026-02-11 20:05:17.82009+00,lot_50,179,56.66
2026-02-11 20:05:17.719746+00,lot_32,20,92.25
2026-02-11 20:05:17.621039+00,lot_30,164,92.35
2026-02-11 20:05:17.521494+00,lot_26,194,55.5
2026-02-11 20:05:17.421881+00,lot_24,39,90.39
2026-02-11 20:05:17.322232+00,lot_6,2,99.48
2026-02-11 20:05:17.221874+00,big_springs_2,386,63.52
2026-02-11 20:05:17.064158+00,big_springs_1,169,65.51
2026-02-11 20:00:59.623587+00,lot_50,179,56.66
2026-02-11 20:00:59.524395+00,lot_32,18,93.02
2026-02-11 20:00:59.425223+00,lot_30,149,93.05
2026-02-11 20:00:59.325311+00,lot_26,194,55.5
2026-02-11 20:00:59.226149+00,lot_24,37,90.89
2026-02-11 20:00:59.128102+00,lot_6,1,99.74
2026-02-11 20:00:59.029395+00,big_springs_2,387,63.42
2026-02-11 20:00:58.87897+00,big_springs_1,170,65.31
2026-02-11 19:55:32.181453+00,lot_50,179,56.66
2026-02-11 19:55:32.082275+00,lot_32,19,92.64
2026-02-11 19:55:31.982629+00,lot_30,151,92.95
2026-02-11 19:55:31.882343+00,lot_26,196,55.05
2026-02-11 19:55:31.782125+00,lot_24,32,92.12
2026-02-11 19:55:31.681522+00,lot_6,0,100
2026-02-11 19:55:31.581231+00,big_springs_2,393,62.85
2026-02-11 19:55:31.427643+00,big_springs_1,171,65.1
2026-02-11 19:50:22.809451+00,lot_50,183,55.69
2026-02-11 19:50:22.7115+00,lot_32,20,92.25
2026-02-11 19:50:22.613935+00,lot_30,172,91.97
2026-02-11 19:50:22.515022+00,lot_26,201,53.9
2026-02-11 19:50:22.416364+00,lot_24,37,90.89
2026-02-11 19:50:22.318456+00,lot_6,5,98.71
2026-02-11 19:50:22.217676+00,big_springs_2,399,62.29
2026-02-11 19:50:22.067847+00,big_springs_1,173,64.69
2026-02-11 19:45:40.60947+00,lot_50,187,54.72
2026-02-11 19:45:40.509924+00,lot_32,20,92.25
2026-02-11 19:45:40.410412+00,lot_30,195,90.9
2026-02-11 19:45:40.311274+00,lot_26,205,52.98
2026-02-11 19:45:40.211662+00,lot_24,37,90.89
2026-02-11 19:45:40.112298+00,lot_6,11,97.16
2026-02-11 19:45:40.012841+00,big_springs_2,403,61.91
2026-02-11 19:45:39.853239+00,big_springs_1,172,64.9
2026-02-11 19:40:24.190373+00,lot_50,187,54.72
2026-02-11 19:40:24.089088+00,lot_32,24,90.7
2026-02-11 19:40:23.988868+00,lot_30,228,89.36
2026-02-11 19:40:23.886607+00,lot_26,206,52.75
2026-02-11 19:40:23.78539+00,lot_24,41,89.9
2026-02-11 19:40:23.683831+00,lot_6,9,97.67
2026-02-11 19:40:23.580997+00,big_springs_2,408,61.44
2026-02-11 19:40:23.42919+00,big_springs_1,172,64.9
2026-02-11 19:35:23.507009+00,lot_50,191,53.75
2026-02-11 19:35:23.405402+00,lot_32,24,90.7
2026-02-11 19:35:23.304864+00,lot_30,246,88.52
2026-02-11 19:35:23.205178+00,lot_26,212,51.38
2026-02-11 19:35:23.104726+00,lot_24,40,90.15
2026-02-11 19:35:23.003953+00,lot_6,15,96.12
2026-02-11 19:35:22.902302+00,big_springs_2,416,60.68
2026-02-11 19:35:22.73152+00,big_springs_1,170,65.31
2026-02-11 19:30:44.676173+00,lot_50,195,52.78
2026-02-11 19:30:44.574734+00,lot_32,28,89.15
2026-02-11 19:30:44.474297+00,lot_30,258,87.96
2026-02-11 19:30:44.374294+00,lot_26,210,51.83
2026-02-11 19:30:44.274031+00,lot_24,40,90.15
2026-02-11 19:30:44.173438+00,lot_6,18,95.35
2026-02-11 19:30:44.072875+00,big_springs_2,422,60.11
2026-02-11 19:30:43.919389+00,big_springs_1,169,65.51
2026-02-11 19:25:29.770377+00,lot_50,198,52.06
2026-02-11 19:25:29.670363+00,lot_32,28,89.15
2026-02-11 19:25:29.570124+00,lot_30,277,87.07
2026-02-11 19:25:29.470261+00,lot_26,213,51.15
2026-02-11 19:25:29.370117+00,lot_24,40,90.15
2026-02-11 19:25:29.27048+00,lot_6,15,96.12
2026-02-11 19:25:29.171076+00,big_springs_2,424,59.92
2026-02-11 19:25:29.016122+00,big_springs_1,168,65.71
2026-02-11 19:20:27.896295+00,lot_50,201,51.33
2026-02-11 19:20:27.796668+00,lot_32,21,91.86
2026-02-11 19:20:27.696464+00,lot_30,288,86.56
2026-02-11 19:20:27.597373+00,lot_26,213,51.15
2026-02-11 19:20:27.497281+00,lot_24,43,89.41
2026-02-11 19:20:27.398824+00,lot_6,19,95.09
2026-02-11 19:20:27.298994+00,big_springs_2,428,59.55
2026-02-11 19:20:27.147275+00,big_springs_1,169,65.51
2026-02-11 19:15:16.774305+00,lot_50,199,51.82
2026-02-11 19:15:16.67617+00,lot_32,24,90.7
2026-02-11 19:15:16.57802+00,lot_30,298,86.09
2026-02-11 19:15:16.477178+00,lot_26,213,51.15
2026-02-11 19:15:16.378814+00,lot_24,45,88.92
2026-02-11 19:15:16.279361+00,lot_6,23,94.06
2026-02-11 19:15:16.17963+00,big_springs_2,433,59.07
2026-02-11 19:15:16.015554+00,big_springs_1,170,65.31
2026-02-11 19:10:50.981112+00,lot_50,199,51.82
2026-02-11 19:10:50.880246+00,lot_32,22,91.47
2026-02-11 19:10:50.780323+00,lot_30,287,86.61
2026-02-11 19:10:50.680499+00,lot_26,213,51.15
2026-02-11 19:10:50.578417+00,lot_24,47,88.42
2026-02-11 19:10:50.476606+00,lot_6,26,93.28
2026-02-11 19:10:50.374296+00,big_springs_2,436,58.79
2026-02-11 19:10:50.220368+00,big_springs_1,170,65.31
2026-02-11 19:05:33.059848+00,lot_50,198,52.06
2026-02-11 19:05:32.948854+00,lot_32,22,91.47
2026-02-11 19:05:32.838037+00,lot_30,271,87.35
2026-02-11 19:05:32.726127+00,lot_26,213,51.15
2026-02-11 19:05:32.614664+00,lot_24,47,88.42
2026-02-11 19:05:32.503963+00,lot_6,30,92.25
2026-02-11 19:05:32.391806+00,big_springs_2,445,57.94
2026-02-11 19:05:32.214223+00,big_springs_1,171,65.1
2026-02-11 19:00:59.321076+00,lot_50,199,51.82
2026-02-11 19:00:59.221052+00,lot_32,21,91.86
2026-02-11 19:00:59.121779+00,lot_30,275,87.17
2026-02-11 19:00:59.022204+00,lot_26,213,51.15
2026-02-11 19:00:58.922263+00,lot_24,46,88.67
2026-02-11 19:00:58.823862+00,lot_6,30,92.25
2026-02-11 19:00:58.724544+00,big_springs_2,445,57.94
2026-02-11 19:00:58.571541+00,big_springs_1,169,65.51
2026-02-11 18:55:25.868476+00,lot_50,203,50.85
2026-02-11 18:55:25.769908+00,lot_32,22,91.47
2026-02-11 18:55:25.67067+00,lot_30,281,86.89
2026-02-11 18:55:25.570684+00,lot_26,214,50.92
2026-02-11 18:55:25.471572+00,lot_24,49,87.93
2026-02-11 18:55:25.371739+00,lot_6,28,92.76
2026-02-11 18:55:25.273317+00,big_springs_2,453,57.18
2026-02-11 18:55:25.116898+00,big_springs_1,167,65.92
2026-02-11 18:50:31.781717+00,lot_50,206,50.12
2026-02-11 18:50:31.680293+00,lot_32,24,90.7
2026-02-11 18:50:31.580725+00,lot_30,306,85.72
2026-02-11 18:50:31.481204+00,lot_26,213,51.15
2026-02-11 18:50:31.380691+00,lot_24,67,83.5
2026-02-11 18:50:31.279734+00,lot_6,28,92.76
2026-02-11 18:50:31.179383+00,big_springs_2,459,56.62
2026-02-11 18:50:31.021962+00,big_springs_1,168,65.71
2026-02-11 18:45:23.119972+00,lot_50,214,48.18
2026-02-11 18:45:23.021685+00,lot_32,33,87.21
2026-02-11 18:45:22.923121+00,lot_30,338,84.23
2026-02-11 18:45:22.824337+00,lot_26,216,50.46
2026-02-11 18:45:22.726508+00,lot_24,74,81.77
2026-02-11 18:45:22.627809+00,lot_6,33,91.47
2026-02-11 18:45:22.529392+00,big_springs_2,473,55.29
2026-02-11 18:45:22.369637+00,big_springs_1,168,65.71
2026-02-11 18:40:26.620465+00,lot_50,217,47.46
2026-02-11 18:40:26.521953+00,lot_32,37,85.66
2026-02-11 18:40:26.422047+00,lot_30,382,82.17
2026-02-11 18:40:26.323324+00,lot_26,222,49.08
2026-02-11 18:40:26.223584+00,lot_24,78,80.79
2026-02-11 18:40:26.123894+00,lot_6,36,90.7
2026-02-11 18:40:26.024527+00,big_springs_2,486,54.06
2026-02-11 18:40:25.873544+00,big_springs_1,164,66.53
2026-02-11 18:35:24.874932+00,lot_50,229,44.55
2026-02-11 18:35:24.776826+00,lot_32,42,83.72
2026-02-11 18:35:24.678326+00,lot_30,435,79.7
2026-02-11 18:35:24.578652+00,lot_26,233,46.56
2026-02-11 18:35:24.478494+00,lot_24,83,79.56
2026-02-11 18:35:24.37866+00,lot_6,44,88.63
2026-02-11 18:35:24.279079+00,big_springs_2,499,52.84
2026-02-11 18:35:24.126792+00,big_springs_1,163,66.73
2026-02-11 18:31:02.738523+00,lot_50,232,43.83
2026-02-11 18:31:02.638101+00,lot_32,47,81.78
2026-02-11 18:31:02.536879+00,lot_30,466,78.25
2026-02-11 18:31:02.437195+00,lot_26,240,44.95
2026-02-11 18:31:02.336908+00,lot_24,89,78.08
2026-02-11 18:31:02.237365+00,lot_6,48,87.6
2026-02-11 18:31:02.136507+00,big_springs_2,510,51.8
2026-02-11 18:31:01.985416+00,big_springs_1,165,66.33
2026-02-11 18:25:24.77151+00,lot_50,234,43.34
2026-02-11 18:25:24.673148+00,lot_32,51,80.23
2026-02-11 18:25:24.574604+00,lot_30,500,76.67
2026-02-11 18:25:24.475212+00,lot_26,245,43.81
2026-02-11 18:25:24.375546+00,lot_24,90,77.83
2026-02-11 18:25:24.277344+00,lot_6,47,87.86
2026-02-11 18:25:24.178625+00,big_springs_2,517,51.13
2026-02-11 18:25:24.014697+00,big_springs_1,164,66.53
2026-02-11 18:20:28.988463+00,lot_50,237,42.62
2026-02-11 18:20:28.887728+00,lot_32,58,77.52
2026-02-11 18:20:28.787939+00,lot_30,523,75.59
2026-02-11 18:20:28.687293+00,lot_26,247,43.35
2026-02-11 18:20:28.586356+00,lot_24,92,77.34
2026-02-11 18:20:28.485192+00,lot_6,54,86.05
2026-02-11 18:20:28.384363+00,big_springs_2,528,50.09
2026-02-11 18:20:28.23147+00,big_springs_1,163,66.73
2026-02-11 18:15:36.904372+00,lot_50,238,42.37
2026-02-11 18:15:36.802488+00,lot_32,60,76.74
2026-02-11 18:15:36.70235+00,lot_30,536,74.99
2026-02-11 18:15:36.601223+00,lot_26,249,42.89
2026-02-11 18:15:36.500852+00,lot_24,93,77.09
2026-02-11 18:15:36.400738+00,lot_6,54,86.05
2026-02-11 18:15:36.300919+00,big_springs_2,540,48.96
2026-02-11 18:15:36.140688+00,big_springs_1,162,66.94
2026-02-11 18:10:31.243588+00,lot_50,243,41.16
2026-02-11 18:10:31.145264+00,lot_32,83,67.83
2026-02-11 18:10:31.046775+00,lot_30,590,72.47
2026-02-11 18:10:30.948276+00,lot_26,264,39.45
2026-02-11 18:10:30.850004+00,lot_24,95,76.6
2026-02-11 18:10:30.75121+00,lot_6,70,81.91
2026-02-11 18:10:30.652258+00,big_springs_2,542,48.77
2026-02-11 18:10:30.495119+00,big_springs_1,162,66.94
2026-02-11 18:05:29.830136+00,lot_50,243,41.16
2026-02-11 18:05:29.718345+00,lot_32,83,67.83
2026-02-11 18:05:29.60677+00,lot_30,590,72.47
2026-02-11 18:05:29.495634+00,lot_26,264,39.45
2026-02-11 18:05:29.385634+00,lot_24,108,73.4
2026-02-11 18:05:29.274207+00,lot_6,70,81.91
2026-02-11 18:05:29.162781+00,big_springs_2,557,47.35
2026-02-11 18:05:28.974452+00,big_springs_1,163,66.73
2026-02-11 18:01:31.044785+00,lot_50,243,41.16
2026-02-11 18:01:30.944834+00,lot_32,83,67.83
2026-02-11 18:01:30.84317+00,lot_30,590,72.47
2026-02-11 18:01:30.740586+00,lot_26,264,39.45
2026-02-11 18:01:30.639038+00,lot_24,108,73.4
2026-02-11 18:01:30.535204+00,lot_6,70,81.91
2026-02-11 18:01:30.433868+00,big_springs_2,565,46.6
2026-02-11 18:01:30.280841+00,big_springs_1,163,66.73
2026-02-11 17:55:29.436158+00,lot_50,243,41.16
2026-02-11 17:55:29.33718+00,lot_32,83,67.83
2026-02-11 17:55:29.239646+00,lot_30,590,72.47
2026-02-11 17:55:29.142122+00,lot_26,264,39.45
2026-02-11 17:55:29.043492+00,lot_24,108,73.4
2026-02-11 17:55:28.943573+00,lot_6,70,81.91
2026-02-11 17:55:28.845267+00,big_springs_2,581,45.09
2026-02-11 17:55:28.687704+00,big_springs_1,163,66.73
2026-02-11 17:50:46.355864+00,lot_50,243,41.16
2026-02-11 17:50:46.25641+00,lot_32,83,67.83
2026-02-11 17:50:46.156492+00,lot_30,701,67.29
2026-02-11 17:50:46.056196+00,lot_26,265,39.22
2026-02-11 17:50:45.956594+00,lot_24,112,72.41
2026-02-11 17:50:45.856961+00,lot_6,78,79.84
2026-02-11 17:50:45.758421+00,big_springs_2,593,43.95
2026-02-11 17:50:45.60883+00,big_springs_1,163,66.73
2026-02-11 17:45:26.888898+00,lot_50,258,37.53
2026-02-11 17:45:26.789934+00,lot_32,83,67.83
2026-02-11 17:45:26.690286+00,lot_30,701,67.29
2026-02-11 17:45:26.590066+00,lot_26,286,34.4
2026-02-11 17:45:26.491834+00,lot_24,118,70.94
2026-02-11 17:45:26.39299+00,lot_6,94,75.71
2026-02-11 17:45:26.293528+00,big_springs_2,607,42.63
2026-02-11 17:45:26.135779+00,big_springs_1,163,66.73
2026-02-11 17:40:22.265773+00,lot_50,258,37.53
2026-02-11 17:40:22.16452+00,lot_32,91,64.73
2026-02-11 17:40:22.064687+00,lot_30,701,67.29
2026-02-11 17:40:21.964563+00,lot_26,286,34.4
2026-02-11 17:40:21.862961+00,lot_24,129,68.23
2026-02-11 17:40:21.760674+00,lot_6,96,75.19
2026-02-11 17:40:21.659834+00,big_springs_2,618,41.59
2026-02-11 17:40:21.506779+00,big_springs_1,164,66.53
2026-02-11 17:35:25.0264+00,lot_50,265,35.84
2026-02-11 17:35:24.928021+00,lot_32,96,62.79
2026-02-11 17:35:24.829022+00,lot_30,922,56.98
2026-02-11 17:35:24.730937+00,lot_26,286,34.4
2026-02-11 17:35:24.633254+00,lot_24,137,66.26
2026-02-11 17:35:24.534837+00,lot_6,106,72.61
2026-02-11 17:35:24.435334+00,big_springs_2,633,40.17
2026-02-11 17:35:24.277147+00,big_springs_1,165,66.33
2026-02-11 17:30:28.153343+00,lot_50,273,33.9
2026-02-11 17:30:28.054634+00,lot_32,99,61.63
2026-02-11 17:30:27.954742+00,lot_30,922,56.98
2026-02-11 17:30:27.854603+00,lot_26,292,33.03
2026-02-11 17:30:27.755979+00,lot_24,156,61.58
2026-02-11 17:30:27.657324+00,lot_6,137,64.6
2026-02-11 17:30:27.558153+00,big_springs_2,647,38.85
2026-02-11 17:30:27.406351+00,big_springs_1,165,66.33
2026-02-11 17:25:21.178269+00,lot_50,273,33.9
2026-02-11 17:25:21.077989+00,lot_32,120,53.49
2026-02-11 17:25:20.97812+00,lot_30,922,56.98
2026-02-11 17:25:20.872979+00,lot_26,306,29.82
2026-02-11 17:25:20.77362+00,lot_24,156,61.58
2026-02-11 17:25:20.674864+00,lot_6,137,64.6
2026-02-11 17:25:20.575417+00,big_springs_2,659,37.71
2026-02-11 17:25:20.416067+00,big_springs_1,163,66.73
2026-02-11 17:20:26.116753+00,lot_50,273,33.9
2026-02-11 17:20:26.006942+00,lot_32,120,53.49
2026-02-11 17:20:25.896885+00,lot_30,922,56.98
2026-02-11 17:20:25.787104+00,lot_26,306,29.82
2026-02-11 17:20:25.676373+00,lot_24,170,58.13
2026-02-11 17:20:25.565967+00,lot_6,148,61.76
2026-02-11 17:20:25.455388+00,big_springs_2,675,36.2
2026-02-11 17:20:25.289587+00,big_springs_1,163,66.73
2026-02-11 17:15:26.276957+00,lot_50,281,31.96
2026-02-11 17:15:26.177823+00,lot_32,120,53.49
2026-02-11 17:15:26.078037+00,lot_30,922,56.98
2026-02-11 17:15:25.978624+00,lot_26,306,29.82
2026-02-11 17:15:25.879434+00,lot_24,172,57.64
2026-02-11 17:15:25.78026+00,lot_6,159,58.91
2026-02-11 17:15:25.681129+00,big_springs_2,696,34.22
2026-02-11 17:15:25.526919+00,big_springs_1,163,66.73
2026-02-11 17:10:21.642926+00,lot_50,284,31.23
2026-02-11 17:10:21.543086+00,lot_32,128,50.39
2026-02-11 17:10:21.443386+00,lot_30,948,55.76
2026-02-11 17:10:21.343846+00,lot_26,315,27.75
2026-02-11 17:10:21.244067+00,lot_24,178,56.16
2026-02-11 17:10:21.144036+00,lot_6,166,57.11
2026-02-11 17:10:21.044277+00,big_springs_2,707,33.18
2026-02-11 17:10:20.893354+00,big_springs_1,161,67.14
2026-02-11 17:05:34.950803+00,lot_50,287,30.51
2026-02-11 17:05:34.853958+00,lot_32,135,47.67
2026-02-11 17:05:34.755591+00,lot_30,995,53.57
2026-02-11 17:05:34.658814+00,lot_26,315,27.75
2026-02-11 17:05:34.559324+00,lot_24,190,53.2
2026-02-11 17:05:34.460853+00,lot_6,173,55.3
2026-02-11 17:05:34.362242+00,big_springs_2,723,31.66
2026-02-11 17:05:34.19219+00,big_springs_1,161,67.14
2026-02-11 17:01:01.989064+00,lot_50,289,30.02
2026-02-11 17:01:01.89055+00,lot_32,138,46.51
2026-02-11 17:01:01.790961+00,lot_30,1021,52.36
2026-02-11 17:01:01.691218+00,lot_26,315,27.75
2026-02-11 17:01:01.592085+00,lot_24,191,52.96
2026-02-11 17:01:01.493181+00,lot_6,184,52.45
2026-02-11 17:01:01.393934+00,big_springs_2,734,30.62
2026-02-11 17:01:01.243399+00,big_springs_1,162,66.94
2026-02-11 16:55:35.91223+00,lot_50,297,28.09
2026-02-11 16:55:35.81169+00,lot_32,145,43.8
2026-02-11 16:55:35.711152+00,lot_30,1062,50.44
2026-02-11 16:55:35.609267+00,lot_26,320,26.61
2026-02-11 16:55:35.507041+00,lot_24,203,50
2026-02-11 16:55:35.406094+00,lot_6,192,50.39
2026-02-11 16:55:35.305811+00,big_springs_2,747,29.4
2026-02-11 16:55:35.148278+00,big_springs_1,161,67.14
2026-02-11 16:50:23.037916+00,lot_50,304,26.39
2026-02-11 16:50:22.938272+00,lot_32,153,40.7
2026-02-11 16:50:22.839182+00,lot_30,1124,47.55
2026-02-11 16:50:22.73933+00,lot_26,327,25
2026-02-11 16:50:22.639865+00,lot_24,207,49.01
2026-02-11 16:50:22.540484+00,lot_6,207,46.51
2026-02-11 16:50:22.441357+00,big_springs_2,768,27.41
2026-02-11 16:50:22.286117+00,big_springs_1,161,67.14
2026-02-11 16:45:41.950012+00,lot_50,308,25.42
2026-02-11 16:45:41.846149+00,lot_32,160,37.98
2026-02-11 16:45:41.744643+00,lot_30,1172,45.31
2026-02-11 16:45:41.642324+00,lot_26,338,22.48
2026-02-11 16:45:41.539249+00,lot_24,223,45.07
2026-02-11 16:45:41.437819+00,lot_6,214,44.7
2026-02-11 16:45:41.336464+00,big_springs_2,781,26.18
2026-02-11 16:45:41.181364+00,big_springs_1,160,67.35
2026-02-11 16:40:47.137504+00,lot_50,312,24.46
2026-02-11 16:40:47.036945+00,lot_32,166,35.66
2026-02-11 16:40:46.937109+00,lot_30,1230,42.6
2026-02-11 16:40:46.837104+00,lot_26,339,22.25
2026-02-11 16:40:46.737034+00,lot_24,227,44.09
2026-02-11 16:40:46.637113+00,lot_6,224,42.12
2026-02-11 16:40:46.536891+00,big_springs_2,796,24.76
2026-02-11 16:40:46.386089+00,big_springs_1,160,67.35
2026-02-11 16:35:25.638189+00,lot_50,318,23
2026-02-11 16:35:25.540349+00,lot_32,170,34.11
2026-02-11 16:35:25.440414+00,lot_30,1286,39.99
2026-02-11 16:35:25.341195+00,lot_26,342,21.56
2026-02-11 16:35:25.242039+00,lot_24,237,41.63
2026-02-11 16:35:25.144003+00,lot_6,234,39.53
2026-02-11 16:35:24.941321+00,big_springs_2,809,23.53
2026-02-11 16:35:24.781237+00,big_springs_1,159,67.55
2026-02-11 16:30:54.147357+00,lot_50,321,22.28
2026-02-11 16:30:54.04656+00,lot_32,177,31.4
2026-02-11 16:30:53.945014+00,lot_30,1325,38.17
